x,y
499099.405264474,2536972.4208756266
499023.567001974,2536816.51892771
499050.402133224,2536827.6209256267
499052.2746748907,2536811.9507693765
499023.54514364066,2537030.1752075017
498936.03273530735,2536831.8579672934
499099.587539474,2536930.4334360436
499054.10364364064,2536814.7800631267
499052.0748728073,2536817.40355271
499063.406270724,2536834.8592568766
499031.89251864067,2536818.349644377
499142.338039474,2537028.253857585
499042.7246415573,2536822.4947693767
499035.46794155735,2536824.4686568766
499054.8696228073,2536812.3709360436
498921.435339474,2536955.32339646
499089.8560873907,2537529.4221337307
499123.886976974,2537511.9068891685
499158.717851974,2537113.12059646
499158.07684155734,2537120.6651881267
498849.220838849,2537113.1999047934
499171.98823530733,2537150.80663396
499269.88289364066,2537224.1550318766
499154.19946655736,2537094.8954985435
499290.3579353073,2537406.28075271
499288.34718530736,2537423.43885271
498914.6607436407,2537477.4820860433
499288.7778936407,2537425.8148818766
499105.007195724,2537531.079443335
499167.035039474,2537465.31565896
499206.1492686407,2537380.8159610434
499165.883414474,2537091.804811043
499133.187851974,2537044.9637693767
499165.19223530736,2537458.1976660434
499156.52331655734,2537100.7624568767
499301.4125186407,2537372.3983943765
499283.59408114065,2537306.7143443767
499276.4917061407,2537233.2320610434
499165.65911655733,2537093.58272771
499203.92528114066,2537391.7041985434
498849.4230005157,2537457.82417771
499171.087789474,2537458.8115047934
499138.309164474,2537040.598936043
499301.823476974,2537422.521044377
499297.37689364067,2537809.45391521
499005.35806030734,2537976.1322860434
499258.220976974,2537735.77711521
499009.488233224,2538027.5979860225
498876.27514155733,2537748.0768110435
498887.475308224,2537750.56291521
498998.76931655733,2537811.183900627
498968.74375405733,2537752.03437146
498897.435670724,2537735.585892293
499101.890851974,2537927.294492293
499034.64474780735,2537714.203523543
498968.09829780733,2537683.1134485435
499046.2995811407,2537662.3228943767
499032.98303114064,2537684.244179793
499116.93219989067,2537542.775144377
499093.223601974,2537925.555850627
499001.51999780734,2537817.2200485435
499180.77233114064,2537760.69128396
498900.85202489066,2537740.0248943768
499009.6276415573,2537970.2249756265
499062.55267905735,2537598.9528110432
498993.2655873907,2537668.989311043
499060.992195724,2537604.2428110433
499053.29212280735,2537645.1837756266
499122.011664474,2537542.0585610433
498969.889283224,2537628.2020735433
499285.95845614065,2537721.9352568765
499279.7081228073,2537740.3285256266
499293.64320614067,2537709.4044568767
499278.99299780733,2537736.1759235435
498925.86744155735,2537739.572706877
499178.37769989064,2537765.267200627
499261.39749780734,2537763.8124527102
499262.2623311407,2537736.53335896
499117.86048530735,2537541.725748543
498892.118158224,2538047.080519377
498844.6047036407,2538117.001748543
498827.494371974,2538080.07966521
499062.2766311407,2538098.3512485432
499005.89471030736,2538052.70310271
498896.9198915573,2538073.7490193765
498902.226389474,2538040.3108943766
498974.362158224,2538071.847561043
498830.3012561407,2538068.24141521
498991.17579364066,2538064.95522771
498901.642908224,2538097.5170818768
498878.149789474,2538065.84554021
498828.7372155157,2538075.9494985435
499008.020920724,2538042.156144377
498905.2733998907,2538038.402956877
498838.490427599,2538216.82953396
499409.3382311407,2535313.5287485435
499368.37594905734,2535224.57725896
499404.5020623907,2535305.0704672933
499402.329726974,2535300.0248943768
499368.44813739066,2535233.219331877
499392.105783224,2535361.2824818767
499360.24364989065,2535224.4166797935
499645.2791853073,2536432.00977771
499808.6673103073,2536881.5328672933
499811.5557478073,2536932.5887485435
499788.8822686407,2536929.4926797934
499779.899476974,2536934.44937146
499768.689039474,2536940.6249235435
499761.314289474,2537305.54122771
499539.507501974,2537371.3132860432
499589.858220724,2537357.51682146
499415.467789474,2537421.159617293
499569.44208114065,2537392.3434318765
499740.4110811407,2537298.55722771
499563.49343739066,2537076.47710271
499748.8745478073,2537424.9027610435
499576.3251123907,2537382.823700627
499582.730589474,2537357.3424360435
499792.592414474,2537409.69621521
499793.7520186407,2537410.13328396
499570.57776030735,2537355.5766297933
499565.2700811407,2537391.16722146
499565.53390614066,2537351.1423693765
499335.47724993236,2537487.67820896
499327.2290149532,2537305.50117771
499573.7093623907,2537070.1718318765
499342.6109121948,2537494.654141668
499749.508964474,2537608.485394377
499344.929426974,2537783.51324021
499339.12763780734,2537780.957811043
499869.51200926566,2536702.3156756265
499842.7465180157,2536927.01686521
499863.92324864067,2536929.61549646
499843.190892599,2536905.08157771
499829.207938224,2536895.02252771
499831.2349098907,2536926.1265881266
499872.4918873907,2536698.3505818765
499830.909434474,2536894.903063127
499825.0189144323,2536926.87963396
500311.47387280734,2537178.5073735435
500279.4038103073,2537260.963811043
499852.8981978073,2537439.409179793
500302.494601974,2537213.7264985433
499935.381389474,2537325.7958006267
499938.31648530735,2537321.90765271
499933.00129364064,2537335.1326568765
500274.37420614064,2537257.2301422935
500284.256101974,2537251.281581877
499945.97020405735,2537354.0159797934
499927.995489474,2537333.3111381265
499940.87228114065,2537310.011006877
500301.88026864064,2537200.90860271
500275.8500603073,2537250.88917771
500302.38883114065,2537216.95874021
500275.8253103073,2537261.7400610433
499948.3841873907,2537355.6891631265
500311.44283114065,2537214.0501443767
500275.0605186407,2537257.52123396
499955.23606655735,2537357.245636043
499849.156945724,2537572.9643110433
499846.761017599,2537573.3370193765
500359.63424364064,2537158.8050735435
500340.60637676565,2537165.3207547935
500364.4206811407,2537156.84160271
500332.17277864064,2537170.1769047934
500362.63451572397,2537152.88059646
501227.9577811407,2533988.1362943766
501232.465601974,2533998.58137146
501158.8713603073,2533941.78411521
501046.738851974,2534029.2897566683
501235.06865405734,2533961.8866797932
501164.30932280736,2533938.5051818765
501232.944601974,2533957.0301318765
501238.31025405735,2533995.18029646
501296.240851974,2534161.12847771
501224.709845724,2534276.475875627
501058.1418623907,2534071.181894377
501293.3423728073,2534151.19010271
501304.638226974,2534147.366450627
501051.71742489067,2534043.8007485433
501040.038064474,2534059.232206877
501306.7480186407,2534159.04535271
501313.18831030733,2534133.57222771
501308.6613936407,2534108.7406443767
501316.015601974,2534145.100998543
501044.510101974,2534064.9797693766
501082.450539474,2534281.40430271
501297.58639364067,2534150.3851131266
501300.1123936407,2534124.0172485434
501309.255789474,2534169.6306422935
501300.240851974,2534160.18629021
501299.2528728073,2534150.0480610435
501034.4666228073,2534045.30604021
501315.74981030734,2534267.7408110434
501293.01937280735,2534139.9223172935
501291.73031030735,2534151.97484021
501302.33543530735,2534130.4135610433
501317.750101974,2534155.4033422936
501293.098226974,2534144.6704985434
501317.31508114067,2534152.70916521
501317.94820614066,2534157.148638127
501097.43799155735,2534116.6339360434
501298.26945614064,2534172.9302360434
501309.253664474,2534113.014673543
501311.6962686407,2534145.7970297933
501073.694551974,2534281.14566521
501310.15164364065,2534146.7455110434
501093.626158224,2534344.028644377
501311.326039474,2534120.81460271
501092.93837280734,2534110.16942771
501311.321039474,2534173.016873543
501317.612539474,2534154.6596964602
501312.1281228073,2534133.56591521
501302.833039474,2534170.50004021
501221.9906728073,2534278.3159297933
501318.03545614064,2534159.5530068767
501043.627176974,2534066.2934568767
501315.6995603073,2534122.2264985433
501302.32139364065,2534129.8457256267
501303.739726974,2534135.788706877
501180.625851974,2535988.4980485435
501176.29357280734,2536261.544936043
501195.830539474,2536282.189869377
501758.490289474,2533522.579559585
501749.93076864065,2533598.69566521
501660.8991915573,2533860.6830256265
501476.4212228073,2533868.6009610435
501773.13618530735,2533994.789457085
501352.4370434323,2533914.18941521
501768.18176864064,2533809.867194377
501489.785820724,2534028.4927087515
501449.6326436407,2533690.62482771
501725.70787280734,2533649.673479793
501499.391339474,2534007.74361646
501807.853539474,2533663.0960506266
501594.490364474,2533603.8975818767
501543.125364474,2534031.5804836983
501358.2022803073,2533910.9391110432
501560.589464474,2533689.8532297933
501755.03933114064,2533842.5358172935
501750.55151864066,2533884.3081860435
501654.5017811407,2533746.991948543
501587.25489364064,2533657.0612797933
501566.25713739067,2533685.4696860434
501601.11045614065,2533780.7537485436
501690.403983224,2533864.49910896
501686.07808114064,2533760.29420896
501572.06971655734,2533677.8700068765
501749.6830186407,2533871.6108360435
501618.76298114064,2533768.271050627
501581.1961603073,2533671.783425627
501763.43237280735,2533664.32772146
501582.87720614066,2533786.60911521
501543.90308114066,2533741.891206877
501572.01002905733,2533635.2668568767
501705.874339474,2533833.5796547933
501580.702176974,2533660.7120610434
501509.83661239065,2534017.5497756265
501575.30617489066,2533721.6883735433
501595.643176974,2533656.2974985433
501716.751414474,2533832.9519818765
501574.367726974,2533742.5125922933
501722.696551974,2533836.0154256267
501817.67693530733,2533657.2210506266
501565.80356655736,2533640.0794568765
501586.62957280735,2533616.79424021
501733.397989474,2533832.21157146
501717.04448530736,2533864.966906877
501676.635183224,2533867.4299047934
501586.2062061407,2533763.1999506266
501567.4627478073,2533682.5380818765
501719.902158224,2533838.105067293
501664.1074561407,2533868.4828506266
501572.5335123907,2533666.506748543
501592.25262280734,2533653.7306443765
501582.0411853073,2533716.766206877
501661.1940873907,2533852.0254318765
501635.595164474,2533757.11260271
501486.714833224,2534031.724592293
501490.364139474,2534029.6966600018
501548.11319364066,2533652.12079646
501490.804951974,2534025.754167293
501758.0998103073,2534279.179969377
501355.839117599,2534350.817242293
501496.07489364065,2534431.27889021
501551.06223739067,2534073.9749360434
501476.5018853073,2534450.0780172935
501353.9366061407,2534150.183738127
501353.867498224,2534040.2289360436
501478.36494780733,2534054.74585271
501545.0763811407,2534082.1828735434
501420.0718623907,2534375.22599021
501348.79196239065,2534102.41466521
501415.5284436407,2534393.7160297935
501498.3060228073,2534415.947223543
501440.99200614064,2534084.83491521
501480.22825405735,2534461.139531877
501515.26556655735,2534090.6332068765
501559.5970686407,2534060.31491521
501331.863904474,2534106.3487485433
501341.7296984323,2534151.7101860433
501411.67069780733,2534379.29260271
501338.239996349,2534137.7885068767
501448.43879155733,2534071.8180610435
501460.16771655733,2534238.956788127
501519.827220724,2534460.1191297933
501460.429626974,2534057.8106235433
501475.158783224,2534068.1023318768
501335.651686349,2534124.1911860434
501459.397914474,2534220.1549506267
501456.54983530735,2534063.755373543
501356.274506974,2534135.40147771
501430.721851974,2534379.8117943765
501493.5948478073,2534464.73124646
501524.6408623907,2534465.40489021
501351.01498051564,2534114.80691521
501324.7732843865,2534118.2861110433
501344.16802614066,2534160.7396131265
501409.024108224,2534383.4983318765
501779.647851974,2534529.4418768766
501337.603375724,2534129.41667771
501435.24555405736,2534383.6043360434
501327.18293114065,2534140.89080271
501332.0935748907,2534139.77922771
501422.687408224,2534390.5191235435
501508.597233224,2534071.36397771
501329.33378230734,2534152.029519377
501566.20356030733,2534072.71685271
501340.2677509323,2534117.023061043
501562.6567603073,2534056.226873543
501470.589101974,2534048.3510818765
501326.750216999,2534118.862019377
501505.62831239065,2534076.757936043
501331.0140117448,2534154.0772485435
501332.27971968235,2534165.06898396
501346.81278218236,2534114.8448631265
501355.2820405157,2534127.30882146
501571.3242478073,2534070.2528110435
501351.664760724,2534136.0457485435
501426.48590614065,2534221.8832068765
501530.8355228073,2534088.1058943765
501352.32876655733,2534120.4862797935
501421.13191030733,2534219.3548818766
501393.57920614065,2534189.9259985434
501396.413045724,2534185.5550610432
501335.002256349,2534151.1947360435
501562.858320724,2534073.4596443768
501346.486835724,2534122.6661485434
501421.169464474,2534204.31929021
501333.931870099,2534116.6364485435
501344.66258801566,2534114.1398943765
501339.6108446823,2534142.5219443766
501522.583708224,2534460.0825381265
501490.905451974,2534185.66904021
501483.067308224,2534058.0084568765
501518.660076974,2534076.0036235433
501356.3093446823,2534133.8377193767
501333.13100593234,2534169.59360271
501421.2897123907,2534376.3583381264
501433.0134915573,2534204.9430735433
501329.701876974,2534130.17054021
501356.7578123907,2534137.72922771
501545.47383114067,2534084.0601860434
501334.941313224,2534104.9261860433
501339.99694801564,2534144.3504068768
501491.465620724,2534054.5292485435
501345.0351840573,2534109.64810271
501332.55918751564,2534165.41295896
501332.46268176567,2534166.937831877
501454.224451974,2534228.1484068767
501510.7014790573,2534066.9733110433
501543.34836239065,2534093.46104021
501346.71789176564,2534125.05647771
501810.984976974,2534849.1896818765
501808.420476974,2534559.3361235433
501777.22149780736,2534560.482644377
501812.234851974,2534824.64569021
501654.518570724,2534716.21359646
501724.28013530734,2534748.788238127
501752.531539474,2534580.0289360434
501665.2182686407,2534703.40325896
501791.54801864066,2534540.7877485435
501792.90201864066,2534848.8225360434
501809.84670614067,2534873.6500110435
501702.6285290573,2534658.55547771
501733.44244989066,2534559.45222771
501706.41832280735,2534669.739469377
501788.01587280736,2534815.3979360433
501796.343851974,2534821.75534021
501645.056664474,2534673.3910547933
501802.0389978073,2534831.14744021
501757.768101974,2534568.0906860433
501602.282570724,2534654.5375193767
501805.37689364067,2534714.84323396
501746.378414474,2534543.22285271
501729.94312905736,2534591.883623543
501812.51701864065,2534799.6137922932
501806.150476974,2534790.619831877
501776.3124978073,2534781.3398818765
501657.084708224,2534730.1275506266
501777.959664474,2534821.7464756267
501668.777708224,2534563.96822771
501794.986726974,2534796.45717771
501738.168789474,2534745.1858027102
501688.6895186407,2534760.8474047934
501678.44403114065,2534710.9200818767
501666.78548739065,2534713.5279985433
501750.66175405734,2534778.76132146
501701.904158224,2534704.1503068767
501645.3580103073,2534985.4152797936
501713.2440061407,2534703.908686043
501623.90740614064,2534586.32729021
501642.59301030735,2534594.8236860433
501646.5459811407,2534684.14422771
501670.85431864066,2534675.54971521
501611.04011239065,2534639.6118589602
501807.22206030734,2534840.30017146
501771.12912280735,2534607.5643943767
501645.75590405735,2534578.6413110434
501660.3510478073,2534679.6706193765
501689.96075614064,2534648.0110360435
501626.68651864066,2534620.95303396
501654.8039373907,2534573.369144377
501797.25395614066,2534834.90434646
501675.906270724,2534699.72892771
501728.150214474,2534714.36197771
501792.0542478073,2534824.927763127
501801.018789474,2534549.9329568767
501800.768601974,2534806.9239360434
501760.0631228073,2534612.9880193765
501680.8965165573,2534721.4603485432
501722.219026974,2534689.31134646
501607.165858224,2534650.838561043
501596.713851974,2534619.3828506265
501804.79720614065,2534865.5637568766
501761.9499353073,2534830.1093485435
501619.603976974,2534609.357394377
501767.632414474,2534539.6858943766
501636.834320724,2534635.279769377
501664.29256864067,2534693.80538396
501815.83001864067,2534835.05655271
501664.420976974,2534650.71835896
501676.2532165573,2534639.349863127
501737.57253114064,2534601.4745610435
501713.8735686407,2534654.54129021
501634.27649780735,2534579.4575610436
501693.5385186407,2534670.885792293
501787.126914474,2534840.8810985433
501651.1936353073,2534702.9423672934
501699.55658947397,2534645.6332172933
501709.30298530735,2534741.96547771
501738.48874364066,2534796.02566521
501697.4918498907,2534602.278811043
501667.85061239067,2534661.6172568765
501666.712726974,2534580.0072068768
501777.65451864066,2534794.94969646
501669.43676864065,2534725.5335506266
501703.1983311407,2534715.714300627
501764.1586436407,2534789.6295506265
501684.29246864066,2534685.3447485436
501597.878658224,2534670.1955193765
501612.85686239065,2534595.8938318766
501717.669226974,2534725.3254131265
501803.75237280736,2534554.978081877
501607.2354040573,2534665.2134068767
501710.57481030736,2534781.6420797934
501648.3624248907,2534634.41255271
501804.46924780734,2534841.4802631265
501710.48333114065,2534690.494842293
501712.754508224,2534644.888513127
501657.153226974,2534584.6004360435
501759.343289474,2534818.9302172936
501686.0639686407,2534745.9548756266
501722.3698561407,2534794.457373543
501711.11733739066,2534694.766354793
501762.9844353073,2534800.6090943767
501673.96558114066,2534740.18400271
501789.2066853073,2534784.1187735433
501667.24183114065,2534595.0791235436
501733.245289474,2534735.1666443767
501658.11292280734,2534667.31794646
501698.9610415573,2534783.2620672933
501685.5093873907,2534616.77909021
501649.696739474,2534592.0663943766
501681.560714474,2534673.6533318767
501662.684914474,2534635.41388396
501707.60258114064,2534731.083988127
501682.316601974,2534730.3678172934
501790.5417061407,2534838.6474922933
501712.09954989067,2534640.693556877
501635.821889474,2534664.6473860433
501619.86908114067,2534652.8716110433
501727.241914474,2534816.7485506264
501686.959601974,2534696.3166943765
501722.5330686407,2534564.960144377
501601.2216540573,2534601.599373543
501663.2868311407,2534581.2200610433
501731.2410478073,2534806.880644377
501722.9770748907,2534769.431344377
501637.987539474,2534616.03563396
501791.963414474,2534824.8952735434
501622.45049780735,2534634.55709021
501702.5127123907,2534690.87307146
501639.420039474,2534619.77647771
501676.2299478073,2534624.01598396
501722.986851974,2534666.98679021
501717.845926974,2534729.02955896
501677.11442489066,2534650.1082381266
501683.286601974,2534735.09602771
501761.946164474,2534557.8172485433
501685.9909228073,2534749.113894377
501797.932289474,2534857.27785271
501628.85041447397,2534645.4703735434
501693.1659873907,2534725.08169021
501816.524726974,2534808.3889235435
501661.1467165573,2534606.2996860435
501702.390414474,2534790.0742172934
501718.279201974,2534679.74547771
501658.38358114066,2534596.1410610434
501717.62564364064,2534675.09132146
501727.81121864065,2534687.737192293
501698.770464474,2534634.96274021
501601.943420724,2534605.6730297934
501662.431539474,2534565.5372693767
501717.9813936407,2534677.57147771
501624.788539474,2534596.240436043
501623.48611030733,2534670.8897818765
501711.739914474,2534789.90399021
501760.19364364067,2535023.8399047935
501696.535539474,2534683.4493006268
501779.21601864067,2534806.659581877
501648.4616228073,2534586.5537485434
501682.8470728073,2534624.1122193765
501659.735726974,2534748.3416756266
501649.9976748907,2534565.50241521
501674.5285498907,2534686.38128396
501661.59269780735,2534562.51916521
501677.977920724,2534765.7637485433
501667.23542489065,2534754.428573543
501728.2895415573,2534689.35085896
501716.775183224,2534715.0057027102
501636.79733739066,2534650.15985271
501669.594358224,2534733.51097771
501594.889820724,2534610.27150896
501733.9991123907,2534746.10910271
501721.0683228073,2534739.73209646
501737.997320724,2534734.435561043
501664.141776974,2534564.2120818766
501704.61233114067,2534775.207394377
501727.2506478073,2534760.0342693767
501706.871020724,2534675.543561043
501614.119364474,2534624.63254646
501680.2696373907,2534618.0059568766
501679.86493530736,2534660.011811043
501703.4313311407,2534719.2184443767
501646.6007415573,2534631.4658922935
501718.3235311407,2534644.9733943767
501690.691414474,2534717.821031877
501726.1102373907,2534739.6913672932
501662.749758224,2534729.651061043
501693.6502165573,2534729.894736043
501640.7005186407,2534647.352006877
501659.32095614064,2534615.03236521
501692.3341248907,2534719.889561043
501723.400695724,2534672.4411193766
501695.8758311407,2534620.8540818766
501702.084026974,2534682.84513396
501688.24741239066,2534705.93004021
501699.48744364065,2534755.77791521
501725.678801974,2534737.86396521
501628.057539474,2534598.3128735432
501661.67607280734,2534621.3229985433
501650.0120290573,2534616.165000627
501687.278383224,2534629.806761043
501644.85219989065,2534659.3871443765
501696.30158114067,2534735.77797771
501724.09173739067,2534702.0297047934
501677.1101540573,2534760.3679860434
501648.1898311407,2534604.333748543
501726.7146436407,2534689.0789443767
501716.2387998907,2534711.53597771
501709.23086239066,2534624.9769068765
501815.47589364066,2534858.32842146
501709.8372353073,2534750.93815271
501795.04401864065,2534770.9378006267
501688.537601974,2534710.01142771
501682.0173728073,2534765.005613127
501782.4003936407,2534831.0779402102
501615.4773936407,2534600.27972771
501653.0536853073,2534585.7108735433
501732.9995186407,2534707.3051235434
501696.15925405733,2534615.3308547935
501689.74000405736,2534712.42904021
501680.31714364066,2534665.2368797935
501643.8401853073,2534574.857394377
501721.76606030733,2534805.751269377
501651.64938530733,2534659.15304021
501688.35641239065,2534710.1151443766
501801.35137280734,2534855.5998006267
501762.00208114064,2535024.0433785436
501814.959101974,2534832.9593110434
501665.2530811407,2534742.8056860436
501695.62508739065,2534612.543529793
501690.8183853073,2534772.62029021
501697.6035811407,2534625.7582297935
501625.5310811407,2534669.52410271
501680.3092790573,2534765.58422771
501719.596570724,2534681.8304985436
501630.519914474,2534594.2198318765
501719.932645724,2534757.8430610434
502247.72058114066,2533524.3988297936
501890.2556498907,2533504.798891877
501904.248939474,2533504.7515537515
502245.45156030735,2533501.369870835
501899.90019989066,2533456.378311043
502034.715245724,2533482.788375627
501913.81026030733,2533525.3398755016
501952.3072311407,2533501.65350021
501881.74299364066,2533523.994772085
502115.29726655735,2533490.138273543
501943.28770405735,2533467.75893396
502028.9152998907,2533515.1252881265
501907.1216790573,2533505.259219377
502033.8140811407,2533518.487029085
501945.62096864067,2533471.7880818765
501951.580439474,2533499.16879646
502178.103820724,2533487.8874079185
501898.23521655734,2533520.9237206266
502214.344264474,2533361.6329631265
502113.50162489066,2533514.03081521
501845.172193224,2533570.74210271
502157.73826864065,2533923.6065610433
502247.071920724,2533542.19260271
502047.1439436407,2533555.48547771
502153.678601974,2533910.5845547933
502255.072783224,2534026.4380570226
502255.92443530733,2533966.583606877
501938.61928530736,2533580.9318318767
502179.18158114067,2533868.594011043
502057.58071655734,2533729.15685271
502313.388414474,2534021.722059585
502296.56464364065,2534015.4594810433
502241.22925405734,2534014.77127271
501912.794326974,2533544.635686043
502195.21328114066,2533883.400644377
502155.877976974,2533865.0457568765
501892.65290614066,2533900.07072771
502302.724476974,2534030.333327085
502216.63994780736,2534023.53242271
502188.543820724,2534012.7074847934
502190.993364474,2534018.910884585
502196.640289474,2534015.7346731266
502268.5555186407,2533967.6050818767
501871.9728861407,2533553.4002485434
502226.473026974,2534020.5015066685
501938.386833224,2533576.96966521
502292.985226974,2534007.044516877
502197.3703123907,2534023.1491450015
502247.00168530736,2534024.76645771
502316.0670603073,2534016.019785418
502114.76098530734,2533688.5767068765
502261.57697697397,2533959.677798543
502110.7154978073,2533704.8211860433
502248.880851974,2534015.336396043
501884.6997748907,2533573.01366521
502049.2517415573,2533565.8849568767
502319.92799780733,2534015.5386581267
502248.735726974,2533552.7592693768
501934.48071864067,2533579.0945193768
502061.575101974,2533600.465436043
502242.24724780733,2534030.899382918
502158.0437561407,2533914.45809646
502233.499539474,2534031.0444554808
502180.67781030736,2533873.2819568766
502191.6241353073,2534016.926120002
502082.39457280736,2533695.38266521
502223.188289474,2534017.1649810434
502122.891026974,2533691.2339235432
502238.5379665573,2534012.361036043
501891.13012280734,2533555.84110271
502238.1719353073,2534017.429920418
502204.417889474,2534260.0210818765
502200.6312686407,2534279.0024985434
502196.850883224,2534250.239656877
502275.74456030736,2534217.9462068765
502079.01063114067,2534133.5360193765
502226.336114474,2534271.840154793
502203.6321228073,2534212.1045881268
502285.433414474,2534132.178873543
502238.120276974,2534265.76985271
502158.85909155733,2534129.13591521
502016.8016436407,2534150.9123922936
502173.73919989064,2534088.36016521
502219.03298530733,2534043.6618110435
502219.715108224,2534238.04542771
502070.475351974,2534155.125831877
502221.6062561407,2534197.143192293
502301.104414474,2534073.07047771
502258.5653728073,2534198.7355193766
502276.31458114064,2534125.2748318766
502275.696914474,2534145.1081318767
502314.11395614065,2534284.509529793
502275.199226974,2534241.81145271
502312.836164474,2534134.57002771
502244.085289474,2534219.0715068765
502309.95506030734,2534169.91491521
502303.2943728073,2534285.8974568765
502120.0588603073,2534138.92473396
502107.03462280735,2534139.8013443765
502314.7821436407,2534059.33191521
502305.29281030735,2534203.919436043
502091.396220724,2534230.4549985435
502161.68827489065,2534076.3122068765
502222.3888103073,2534068.59166521
502098.23354155733,2534146.96129021
502138.861326974,2534222.4021235434
502207.6640603073,2534121.4117547935
501958.55521655735,2534197.3813735433
502171.27862280735,2534051.0570610436
502072.35165614064,2534150.9997485434
502297.05145614065,2534133.98217771
502287.1739978073,2534165.744063127
502171.955508224,2534133.4736110433
502264.2297478073,2534078.115436043
502234.050414474,2534144.0199360433
502271.99220614065,2534134.3988631265
502269.871226974,2534070.0379568767
502163.5516436407,2534123.1048318767
502259.0577061407,2534120.79366521
502287.807789474,2534096.57504021
502261.714414474,2534094.89416521
502280.9964978073,2534152.3667277102
502206.637714474,2534097.9243318764
502137.84589364065,2534138.2950818767
502275.38087280735,2534088.34691521
502253.22781030735,2534105.2831547935
502105.4082686407,2534132.6125006266
502206.4331853073,2534109.39609021
502068.810789474,2534175.9030193766
502249.1602623907,2534041.7410818767
502295.29083114065,2534176.049061043
502089.66031239065,2534180.110206877
502005.465776974,2534160.793423543
502031.24039989064,2534157.782998543
502308.885976974,2534158.44694021
502154.734976974,2534069.4358735434
502161.94101239066,2534212.15369646
502267.5671228073,2534208.288936043
502234.18744364067,2534072.1547068767
502114.25783739064,2534234.920623543
502152.864158224,2534138.5770193767
502297.4999353073,2534158.4337047935
502262.289914474,2534062.57741521
502165.4258103073,2534094.40122771
502211.3138728073,2534075.8460818767
502275.28418530733,2534268.0133381267
502273.5300811407,2534376.6620756267
502192.7555186407,2534083.994394377
502291.9136228073,2534090.8124985434
502313.57324780733,2534039.492998543
501936.323401974,2534254.26040271
502083.142414474,2534124.8472818765
502316.24545614066,2534282.10446521
502198.661320724,2534059.3833318767
502306.143101974,2534119.114856877
502232.7039415573,2534044.04685271
502276.21068530733,2534367.67717146
501985.595676974,2534159.604206877
502046.765664474,2534164.68124021
502241.7378728073,2534053.739561043
502195.1812373907,2534172.64747771
502282.182851974,2534140.399269377
502238.183301974,2534124.0285297935
502070.32962280733,2534171.55584646
502150.162445724,2534122.11160896
502257.347476974,2534071.862706877
502186.323383224,2534110.4824068765
502225.11453114066,2534225.6092256266
502201.255158224,2534159.9457068765
502067.47523530736,2534222.96454021
502077.38998739066,2534175.4168818765
502111.77438530733,2534147.075519377
502260.34574780735,2534051.98916521
502132.761964474,2534245.0843860433
502246.353483224,2534136.48460271
502215.54677905736,2534109.8880297933
502284.52224780736,2534054.42035271
502223.3874978073,2534130.6373735433
502255.4245186407,2534131.4562922935
502091.8889873907,2534168.06185271
501936.640645724,2534446.5904797935
502226.6294228073,2534049.7304568766
502132.86881655734,2534125.6581235435
502289.6948311407,2534164.845636043
502193.18894780736,2534125.421504793
502243.59500405734,2534134.3235193766
502179.60946864064,2534047.74522771
502185.80669155734,2534130.10105271
502183.496664474,2534041.3773110434
502317.81124780735,2534142.3552068765
502235.64248530735,2534113.84722771
502309.607226974,2534045.536873543
502222.9086853073,2534106.5193318767
502196.16893530736,2534233.7915193764
502290.7118936407,2534060.6417485434
502280.819789474,2534112.2337777102
502316.167914474,2534042.33597771
502251.352964474,2534115.99904021
502291.08533114067,2534120.368706877
502191.03020614065,2534049.155436043
502292.93635197397,2534140.69907146
502052.497101974,2534168.87750896
502200.36714364064,2534169.35010271
502267.83106030733,2534298.1245193765
502256.78089364065,2534090.9765818766
502118.7292686407,2534120.7403006265
502141.59876239067,2534232.7550610434
502196.95618530735,2534174.61492146
502311.44114364067,2534167.597219377
502122.82374780736,2534236.712436043
502183.5838853073,2534160.205561043
502264.747351974,2534111.33525896
502276.72733114066,2534046.1349360435
502304.41987280734,2534135.314075627
502320.27626864065,2534268.970844377
502264.5840186407,2534097.8978318768
502165.55601864064,2534066.837186043
502312.029101974,2534105.2823318765
502236.60749780736,2534041.08529021
502253.3593728073,2534080.9639360434
502237.81783114065,2534060.6742068767
502227.7980103073,2534216.1590610435
502148.1854353073,2534147.1906985436
502152.369208224,2534085.0640610433
502271.00951864064,2534041.426561043
502218.4468603073,2534079.86166521
502315.21856030734,2534040.8009568765
502081.3728103073,2534155.6118943766
502045.78579989064,2534199.15704021
502282.659851974,2534053.3164568767
502266.73668530735,2534057.2924568765
502207.4697748907,2534064.73697771
502129.413601974,2534145.0108735436
502087.37899780733,2534150.203956877
502250.47294780734,2534085.8607693766
502147.9852373907,2534216.23692771
502277.28826864064,2534074.4934985433
502257.874289474,2534059.6179360435
502285.1239978073,2534101.5623318767
502092.7776853073,2534156.2312068767
502070.582820724,2534165.1275818767
502319.8224353073,2534064.89922771
502135.036964474,2534149.5119672935
502230.417839474,2534270.4021797935
502021.1047103073,2534202.514281877
502307.863226974,2534131.3522485434
502162.62933114066,2534155.8309360435
502088.32693530736,2534151.90210271
502216.7068936407,2534100.041686043
502192.000408224,2534125.32149646
502193.23488114064,2534118.4382068766
502315.377664474,2534116.9735110435
502314.6671853073,2534269.13154021
502317.369726974,2534117.19729021
502317.85576864064,2534050.88979021
502272.1711228073,2534135.4138006265
